ALIGNMNT,ARR_HOUR,ARR_MIN,CF1,CF2,CF3,CITY,COUNTY,C_M_ZONE,DAY,DAY_WEEK,DRUNK_DR,FATALS,FUNC_SYS,HARM_EV,HIT_RUN,HOSP_HR,HOSP_MN,HOUR,LATITUDE,LGT_COND,LONGITUD,MAN_COLL,MILEPT,MINUTE,MONTH,NHS,NOT_HOUR,NOT_MIN,NO_LANES,PAVE_TYP,PEDS,PERMVIT,PERNOTMVIT,PERSONS,PROFILE,PVH_INVL,RAIL,RD_OWNER,RELJCT1,RELJCT2,REL_JUNC,REL_ROAD,ROAD_FNC,ROUTE,RUR_URB,SCH_BUS,SP_JUR,SP_LIMIT,STATE,ST_CASE,SUR_COND,TRAF_FLO,TRA_CONT,TWAY_ID,TWAY_ID2,TYP_INT,T_CONT_F,VE_FORMS,VE_TOTAL,WEATHER,WEATHER1,WEATHER2,WRK_ZONE,YEAR,latitude,longitud
,99,99,0,0,0,0,43,,27,1,0,1,4.0,1,,88,88,11,38.53981389,1,-105.42,0,51.0,34,9,0,99,99,,,0,1.0,0.0,1,,0.0,0000000,1.0,0.0,1.0,,4,,3,1.0,0,0,,8,80377,,,,SR-9,,1.0,,1,1.0,1,1.0,0.0,0.0,2015,,
,13,55,16,0,0,600,31,,29,3,0,1,7.0,8,,14,34,13,39.75662778,1,-105.0,0,0.0,51,9,0,13,54,,,1,1.0,1.0,1,,0.0,0000000,4.0,0.0,3.0,,1,,6,2.0,0,0,,8,80378,,,,19TH ST,CHESTNUT PL,2.0,,1,1.0,1,1.0,0.0,0.0,2015,,
,16,41,0,0,0,0,67,,29,3,0,1,3.0,12,,17,24,16,37.27833333,1,-107.95,2,790.0,36,9,1,16,33,,,0,3.0,0.0,3,,0.0,0000000,1.0,0.0,1.0,,1,,2,1.0,0,0,,8,80379,,,,US-160,,1.0,,2,2.0,1,1.0,0.0,0.0,2015,,
,99,99,0,0,0,0,89,,28,2,1,1,5.0,38,,88,88,7,38.0244,1,-103.74799999999999,0,0.0,0,9,0,99,99,,,0,1.0,0.0,1,,0.0,0000000,2.0,0.0,1.0,,5,,4,1.0,0,0,,8,80380,,,,CR-18,,1.0,,1,1.0,1,1.0,0.0,0.0,2015,,
,8,19,28,0,0,1085,5,,28,2,0,1,1.0,12,,8,34,8,39.61948611,1,-104.899,1,1991.0,12,9,1,8,13,,,0,2.0,0.0,2,,0.0,0000000,1.0,0.0,1.0,,1,,1,2.0,0,0,,8,80381,,,,I-25,,1.0,,2,2.0,1,1.0,0.0,0.0,2015,,
,8,14,0,0,0,2550,1,,22,3,0,1,7.0,15,,8,37,8,39.83093056,1,-105.02799999999999,0,0.0,9,9,0,8,10,,,1,1.0,1.0,1,,0.0,0000000,4.0,0.0,8.0,,1,,6,2.0,0,0,,8,80382,,,,W 74TH AVE,,1.0,,1,1.0,1,1.0,0.0,0.0,2015,,
,99,99,0,0,0,0,59,,30,4,0,1,4.0,17,,88,88,7,39.61516111,4,-105.318,0,0.0,0,9,0,99,99,,,0,1.0,0.0,1,,0.0,0000000,2.0,0.0,1.0,,4,,4,1.0,0,0,,8,80383,,,,CR-73,,1.0,,1,1.0,1,1.0,0.0,1.0,2015,,
,20,56,19,0,0,0,45,,30,4,0,1,1.0,8,,88,88,20,39.62476111,2,-107.12100000000001,0,1298.0,27,9,1,20,38,,,1,1.0,1.0,1,,0.0,0000000,1.0,0.0,1.0,,1,,1,1.0,0,0,,8,80384,,,,I-70,,1.0,,1,1.0,1,1.0,0.0,0.0,2015,,
,19,12,0,0,0,0,1,,30,4,0,1,4.0,12,,99,99,19,39.82807778,2,-104.963,6,16.0,10,9,0,19,9,,,0,2.0,0.0,2,,0.0,0000000,1.0,0.0,8.0,,1,,3,2.0,0,0,,8,80385,,,,SR-224,,1.0,,2,2.0,1,1.0,0.0,0.0,2015,,
,14,46,0,0,0,1530,13,,19,7,0,1,4.0,12,,15,6,14,40.16693056,1,-105.088,6,0.0,42,9,0,14,43,,,0,5.0,0.0,5,,0.0,0000000,4.0,0.0,2.0,,1,,6,2.0,0,0,,8,80386,,,,LASHLEY ST,E 5TH AVE,2.0,,2,2.0,1,1.0,0.0,0.0,2015,,
,20,51,19,0,0,2550,1,,3,5,0,1,3.0,8,,88,88,20,39.88198889,3,-105.025,0,2925.0,48,9,1,20,48,,,1,1.0,1.0,1,,0.0,0000000,1.0,0.0,1.0,,1,,2,2.0,0,0,,8,80387,,,,US-287  FEDERAL BLVD,,1.0,,1,1.0,1,1.0,0.0,0.0,2015,,
,10,39,0,0,0,1550,69,,9,4,0,1,4.0,12,,99,99,10,40.37839444,1,-105.073,1,0.0,31,9,0,10,31,,,0,7.0,0.0,7,,0.0,0000000,1.0,0.0,3.0,,1,,3,2.0,0,0,,8,80388,,,,SR-402  14TH ST SE,US-287  S LINCOLN AVE,2.0,,5,5.0,1,1.0,0.0,0.0,2015,,
,17,1,14,28,0,230,1,,14,2,0,1,1.0,12,,99,99,16,39.99196667,1,-104.728,1,242.0,55,9,1,16,47,,,0,5.0,0.0,5,,0.0,0000000,1.0,0.0,1.0,,1,,1,2.0,0,0,,8,80389,,,,I-76,,1.0,,5,5.0,1,1.0,0.0,0.0,2015,,
,19,34,0,0,0,2260,123,,16,4,0,1,5.0,9,,20,6,19,40.5165,2,-104.851,0,0.0,28,9,0,19,26,,,1,2.0,1.0,2,,0.0,0000000,2.0,0.0,1.0,,1,,5,1.0,0,0,,8,80390,,,,CR-23  1ST ST,,1.0,,1,1.0,1,1.0,0.0,0.0,2015,,
,0,23,0,0,0,1520,5,,19,7,1,1,3.0,12,,0,41,0,39.58544444,3,-105.023,6,2020.0,15,9,1,0,16,,,0,3.0,0.0,3,,0.0,0000000,1.0,0.0,2.0,,1,,2,2.0,0,0,,8,80391,,,,US-85  S SANTA FE DR,W ASPEN GROVE WAY,3.0,,2,2.0,1,1.0,0.0,0.0,2015,,
,13,11,0,0,0,870,123,,25,6,0,2,3.0,1,,88,88,13,40.11625,1,-104.811,0,2442.0,5,9,1,13,7,,,0,3.0,0.0,3,,0.0,0000000,1.0,0.0,3.0,,1,,2,1.0,0,0,,8,80392,,,,US-85,CR-18,2.0,,2,2.0,1,1.0,0.0,0.0,2015,,
,99,99,0,0,0,1660,37,,18,7,0,1,6.0,1,,99,99,15,39.59786111,1,-106.432,0,0.0,55,7,0,15,55,,,0,3.0,0.0,3,,0.0,0000000,3.0,0.0,1.0,,4,,5,1.0,0,0,,8,80393,,,,P14 RD,,1.0,,1,1.0,1,1.0,0.0,0.0,2015,,
,17,57,0,0,0,870,123,,28,3,0,1,3.0,12,,18,35,17,40.09463333,1,-104.81200000000001,2,2427.0,28,7,1,17,45,,,0,2.0,0.0,2,,0.0,0000000,1.0,0.0,2.0,,1,,2,2.0,0,0,,8,80394,,,,US-85,CR-14.5,2.0,,2,2.0,1,1.0,0.0,0.0,2015,,
,0,30,0,0,0,1990,123,,1,7,1,1,2.0,1,,88,88,0,40.2415,2,-104.819,0,2529.0,18,8,1,0,19,,,0,1.0,0.0,1,,0.0,0000000,1.0,0.0,1.0,,4,,2,1.0,0,0,,8,80395,,,,US-85,,1.0,,1,1.0,1,1.0,0.0,0.0,2015,,
,13,30,16,0,0,1530,13,,28,4,0,1,7.0,8,,13,46,13,40.16495278,1,-105.101,0,0.0,25,10,0,13,26,,,1,2.0,1.0,2,,0.0,0000000,4.0,0.0,1.0,,1,,6,2.0,0,0,,8,80396,,,,KIMBARK ST,,1.0,,1,1.0,1,1.0,0.0,0.0,2015,,
,20,19,20,0,0,1070,123,,2,6,1,2,3.0,12,,20,34,20,40.42485833,3,-104.679,6,2682.0,15,10,1,20,16,,,0,3.0,0.0,3,,0.0,0000000,1.0,0.0,2.0,,1,,2,2.0,0,0,,8,80397,,,,US-85,SR-263  8TH ST,2.0,,2,2.0,1,1.0,0.0,0.0,2015,,
,99,99,0,0,0,0,1,,5,2,0,1,5.0,12,,99,99,5,39.91383611,2,-104.64,6,0.0,33,10,0,99,99,,,0,3.0,0.0,3,,0.0,0000000,2.0,0.0,2.0,,1,,4,1.0,0,0,,8,80398,,,,CR-E 120TH AVE,CR-HAYESMOUNT RD,2.0,,2,2.0,5,5.0,0.0,0.0,2015,,
,99,99,0,0,0,0,41,,5,2,0,1,1.0,24,,99,99,18,39.00026111,5,-104.818,0,1540.0,43,10,1,99,99,,,0,3.0,0.0,3,,0.0,0000000,1.0,0.0,1.0,,3,,1,2.0,0,0,,8,80399,,,,I-25,,1.0,,1,1.0,1,1.0,0.0,0.0,2015,,
,15,40,0,0,0,0,3,,7,4,1,1,3.0,1,,88,88,15,37.67215278,1,-105.87200000000001,0,828.0,20,10,1,15,24,,,0,1.0,0.0,1,,0.0,0000000,1.0,0.0,1.0,,4,,3,1.0,0,0,,8,80401,,,,SR-17,,1.0,,1,1.0,1,1.0,0.0,0.0,2015,,
,21,5,0,0,0,600,31,,2,6,1,1,4.0,12,,21,26,20,39.78101667,3,-104.749,6,0.0,56,10,0,20,58,,,0,2.0,0.0,2,,0.0,0000000,4.0,0.0,2.0,,1,,6,2.0,0,0,,8,80402,,,,E GREEN VALLEY RANCH RD,N JEBEL ST,2.0,,2,2.0,1,1.0,0.0,0.0,2015,,
,21,18,0,0,0,434,1,,3,7,1,1,7.0,33,,21,50,21,39.88681389,3,-104.835,0,0.0,15,10,0,21,15,,,0,1.0,0.0,1,,0.0,0000000,4.0,0.0,3.0,,4,,6,2.0,0,0,,8,80403,,,,E 105TH DR,UVALDA ST,6.0,,1,1.0,1,1.0,0.0,0.0,2015,,
,99,99,0,0,0,0,117,,9,6,1,1,3.0,12,,99,99,14,39.53794444,1,-106.042,6,907.0,35,10,1,99,99,,,0,2.0,0.0,2,,0.0,0000000,1.0,0.0,2.0,,1,,3,1.0,0,0,,8,80404,,,,SR-9,CR-REVETT DR,3.0,,2,2.0,1,1.0,0.0,0.0,2015,,
,23,40,0,0,0,600,31,,9,6,0,1,96.0,8,,88,88,23,39.76379444,2,-104.98100000000001,0,0.0,30,10,0,23,36,,,2,1.0,2.0,1,,0.0,0000000,96.0,0.0,1.0,,1,,6,6.0,0,0,,8,80405,,,,WALNUT ST ALLEY,,1.0,,1,1.0,1,1.0,0.0,0.0,2015,,
,99,99,0,0,0,0,21,,10,7,0,1,4.0,12,,88,88,14,37.06706389,1,-106.206,6,276.0,20,10,0,99,99,,,0,3.0,0.0,3,,0.0,0000000,1.0,0.0,8.0,,1,,3,1.0,0,0,,8,80406,,,,SR-17,,1.0,,2,2.0,1,1.0,0.0,0.0,2015,,
,99,99,0,0,0,0,57,,10,7,1,1,4.0,1,,88,88,17,40.94361111,2,-106.34700000000001,0,704.0,17,10,0,99,99,,,0,1.0,0.0,1,,0.0,0000000,1.0,0.0,1.0,,4,,3,1.0,0,0,,8,80407,,,,SR-125,,1.0,,1,1.0,1,1.0,0.0,0.0,2015,,
,99,99,0,0,0,0,69,,11,1,0,1,1.0,1,,88,88,16,40.36069444,1,-104.984,0,2540.0,20,10,1,99,99,,,0,1.0,0.0,1,,0.0,0000000,1.0,1.0,5.0,,10,,1,2.0,0,0,,8,80408,,,,I-25 RAMP B,,1.0,,1,1.0,1,1.0,0.0,0.0,2015,,
,16,30,14,0,0,600,31,,11,1,0,1,4.0,12,,16,46,16,39.72714444,1,-104.959,6,0.0,25,10,0,16,26,,,0,5.0,0.0,5,,0.0,0000000,4.0,0.0,2.0,,1,,6,2.0,0,0,,8,80409,,,,N JOSEPHINE ST,E 7TH AVE,2.0,,3,3.0,1,1.0,0.0,0.0,2015,,
,99,99,0,0,0,0,69,,11,1,0,1,3.0,12,,99,99,17,40.650425,1,-105.171,6,3547.0,15,10,1,99,99,,,0,6.0,0.0,6,,0.0,0000000,1.0,0.0,2.0,,1,,2,1.0,0,0,,8,80410,,,,US-287,CR-54G,2.0,,2,2.0,1,1.0,0.0,0.0,2015,,
,18,54,0,0,0,1620,123,,11,1,1,1,1.0,1,,88,88,18,40.18570278,2,-104.98100000000001,0,2419.0,40,10,1,18,41,,,0,1.0,0.0,1,,0.0,0000000,1.0,0.0,1.0,,2,,1,2.0,0,0,,8,80411,,,,I-25,,1.0,,1,1.0,1,1.0,0.0,0.0,2015,,
,17,54,0,0,0,600,31,,16,6,0,1,7.0,5,,18,12,17,39.71688889,5,-105.01799999999999,0,0.0,44,10,0,17,46,,,0,2.0,0.0,2,,0.0,0000000,4.0,0.0,3.0,,1,,6,2.0,0,0,,8,80412,,,,W ELLSWORTH AVE,S BRYANT ST,2.0,,1,1.0,1,1.0,0.0,0.0,2015,,
,99,99,0,0,0,0,123,,17,7,1,1,3.0,12,,99,99,21,40.20396667,2,-104.88600000000001,6,479.0,40,10,1,99,99,,,0,2.0,0.0,2,,0.0,0000000,1.0,0.0,2.0,,1,,3,1.0,0,0,,8,80413,,,,SR-66,CR-19,2.0,,2,2.0,1,1.0,0.0,0.0,2015,,
,99,99,0,0,0,2370,75,,19,2,0,1,1.0,59,,88,88,6,40.623675,2,-103.171,0,1250.0,5,10,1,99,99,,,0,1.0,0.0,1,,0.0,0000000,1.0,1.0,19.0,,3,,1,2.0,0,0,,8,80414,,,,I-76,,1.0,,1,1.0,1,1.0,0.0,0.0,2015,,
,99,99,0,0,0,600,31,,20,3,0,1,3.0,33,,99,99,5,39.6635,4,-105.053,0,7.0,49,10,1,99,99,,,0,1.0,0.0,1,,0.0,0000000,1.0,0.0,1.0,,4,,3,2.0,0,0,,8,80415,,,,SR-95   S SHERIDAN BLVD,,1.0,,1,1.0,1,1.0,0.0,0.0,2015,,
,16,28,0,0,0,0,125,,20,3,0,1,7.0,12,,99,99,16,40.176375,5,-102.699,6,0.0,20,10,0,16,20,,,0,2.0,0.0,2,,0.0,0000000,2.0,0.0,2.0,,1,,4,1.0,0,0,,8,80416,,,,CR-G,CR-42,2.0,,2,2.0,1,1.0,0.0,0.0,2015,,
,99,99,0,0,0,0,121,,3,7,0,1,1.0,1,,99,99,19,40.37172222,2,-103.406,0,1034.0,30,10,1,99,99,,,0,2.0,0.0,2,,0.0,0000000,1.0,0.0,1.0,,4,,1,1.0,0,0,,8,80417,,,,I-76,,1.0,,1,1.0,1,1.0,0.0,0.0,2015,,
,17,23,16,0,0,600,31,,14,4,0,1,4.0,9,,17,41,17,39.77405,1,-104.96,0,0.0,11,10,0,17,13,,,1,1.0,1.0,1,,0.0,0000000,4.0,0.0,8.0,,1,,6,2.0,0,0,,8,80418,,,,N YORK ST,E 41ST AVE,1.0,,1,1.0,1,1.0,0.0,0.0,2015,,
,17,18,0,0,0,740,5,,14,4,0,1,3.0,12,,99,99,17,39.65127222,1,-104.98299999999999,6,2604.0,16,10,1,17,16,,,0,2.0,0.0,2,,0.0,0000000,1.0,0.0,2.0,,1,,2,2.0,0,0,,8,80419,,,,US-285  E JEFFERSON AVE,S LOGAN ST,2.0,,2,2.0,1,1.0,0.0,0.0,2015,,
,99,99,0,0,0,600,31,,16,6,0,1,1.0,20,,99,99,11,39.74250556,1,-105.014,0,2104.0,50,10,1,99,99,,,0,1.0,0.0,1,,0.0,0000000,1.0,1.0,5.0,,8,,1,2.0,0,0,,8,80420,,,,I-25 RAMP J  AURARIA PKWY,,1.0,,1,1.0,1,1.0,0.0,0.0,2015,,
,99,99,0,0,0,0,73,,21,4,0,2,3.0,12,,99,99,16,39.06334444,1,-103.366,8,4067.0,15,10,1,99,99,,,0,4.0,0.0,4,,0.0,0000000,1.0,0.0,1.0,,1,,2,1.0,0,0,,8,80421,,,,US-40,,1.0,,4,4.0,1,1.0,0.0,0.0,2015,,
,99,99,0,0,0,0,89,,21,4,0,1,4.0,11,,99,99,17,37.98212222,2,-103.601,0,696.0,30,10,0,99,99,,,0,2.0,0.0,2,,0.0,0000000,1.0,0.0,1.0,,1,,3,1.0,0,0,,8,80422,,,,SR-10,,1.0,,1,1.0,2,2.0,0.0,0.0,2015,,
,99,99,0,0,0,0,123,,22,5,0,1,2.0,31,,99,99,10,40.34426389,1,-104.709,0,2621.0,30,10,1,99,99,,,0,1.0,0.0,1,,0.0,0000000,1.0,0.0,1.0,,4,,2,2.0,0,0,,8,80423,,,,US-85,,1.0,,1,1.0,2,2.0,0.0,0.0,2015,,
,21,55,0,0,0,1540,13,,23,6,1,1,4.0,42,,88,88,21,39.95783333,2,-105.10700000000001,0,0.0,38,10,0,21,45,,,0,1.0,0.0,1,,0.0,0000000,4.0,0.0,1.0,,4,,6,2.0,0,0,,8,80424,,,,DILLON RD,,1.0,,1,1.0,1,1.0,0.0,0.0,2015,,
,99,99,0,0,0,1760,45,,26,2,0,2,1.0,12,,99,99,7,39.56975,4,-107.537,6,1041.0,15,10,1,99,99,,,0,5.0,0.0,5,,0.0,0000000,1.0,0.0,1.0,,1,,1,2.0,0,0,,8,80425,,,,I-70,,1.0,,3,3.0,2,2.0,0.0,0.0,2015,,
,99,99,0,0,0,0,41,,26,2,1,1,4.0,12,,99,99,17,38.69388889,2,-104.478,6,0.0,20,10,0,99,99,,,0,2.0,0.0,2,,0.0,0000000,2.0,0.0,3.0,,1,,4,1.0,0,0,,8,80426,,,,CR-SQUIRREL CREEK RD,CR-MILNE RD,3.0,,2,2.0,1,1.0,0.0,0.0,2015,,
,99,99,0,0,0,0,1,,27,3,0,1,1.0,12,,99,99,8,39.73885,1,-104.524,1,2995.0,59,10,1,99,99,,,0,8.0,0.0,8,,0.0,0000000,1.0,1.0,18.0,,1,,1,1.0,0,0,,8,80427,,,,I-70,,1.0,,2,2.0,1,1.0,0.0,0.0,2015,,
,99,99,0,0,0,0,41,,27,3,0,1,1.0,59,,99,99,9,39.02783889,1,-104.836,0,1561.0,49,10,1,99,99,,,0,1.0,0.0,1,,0.0,0000000,1.0,1.0,5.0,,8,,1,2.0,0,0,,8,80428,,,,I-25 RAMP D,,1.0,,1,1.0,1,1.0,0.0,0.0,2015,,
,99,99,0,0,0,0,41,,27,3,0,1,1.0,24,,88,88,13,39.08830556,1,-104.865,0,1605.0,15,10,1,99,99,,,0,1.0,0.0,1,,0.0,0000000,1.0,1.0,5.0,,4,,1,2.0,0,0,,8,80429,,,,I-25 RAMP E,,1.0,,1,1.0,1,1.0,0.0,0.0,2015,,
,99,99,0,0,0,0,59,,27,3,0,1,6.0,1,,88,88,13,39.49175,1,-105.26799999999999,0,0.0,55,10,0,99,99,,,0,1.0,0.0,1,,0.0,0000000,2.0,0.0,1.0,,5,,4,1.0,0,0,,8,80430,,,,CR-FOXTON RD,,1.0,,1,1.0,1,1.0,0.0,0.0,2015,,
,22,37,0,0,0,0,49,,27,3,1,1,3.0,31,,88,88,22,40.34666667,2,-106.555,0,1602.0,15,10,1,22,15,,,0,1.0,0.0,1,,0.0,0000000,1.0,0.0,1.0,,4,,2,1.0,0,0,,8,80431,,,,US-40,,1.0,,1,1.0,1,1.0,0.0,0.0,2015,,
,99,99,0,0,0,0,125,,16,6,0,1,3.0,12,,99,99,5,40.00527778,2,-102.228,2,2383.0,45,10,1,5,45,,,0,3.0,0.0,3,,0.0,0000000,1.0,0.0,1.0,,1,,2,1.0,0,0,,8,80432,,,,US-385,,1.0,,2,2.0,1,1.0,0.0,0.0,2015,,
,12,0,0,0,0,233,99,,30,6,0,1,4.0,12,,12,30,10,38.12018611,1,-102.311,6,990.0,45,10,0,11,42,,,0,2.0,0.0,2,,0.0,0000000,1.0,0.0,3.0,,1,,2,1.0,0,0,,8,80433,,,,US-385  S LABELLE AVE,S 2ND ST,2.0,,2,2.0,2,2.0,0.0,0.0,2015,,
,14,8,0,0,0,0,35,,28,4,0,1,3.0,12,,14,29,13,39.54805556,1,-105.0,6,0.0,58,10,1,14,0,,,0,2.0,0.0,2,,0.0,0000000,2.0,0.0,2.0,,1,,4,2.0,0,0,,8,80434,,,,CR-HIGHLANDS RANCH RD,CR-TOWN CENTER DR,2.0,,2,2.0,1,1.0,0.0,0.0,2015,,
,13,29,0,0,0,30,3,,7,4,0,1,3.0,12,,14,3,13,37.47515,1,-105.895,6,2315.0,47,10,1,13,27,,,0,3.0,0.0,3,,0.0,0000000,1.0,0.0,2.0,,1,,2,2.0,0,0,,8,80435,,,,US-160  MAIN ST,CRAFT DR,2.0,,2,2.0,1,1.0,0.0,0.0,2015,,
,19,31,0,0,0,600,31,,11,1,0,1,3.0,12,,19,47,19,39.74047778,3,-105.015,6,2967.0,27,10,1,19,28,,,0,2.0,0.0,2,,0.0,0000000,1.0,1.0,2.0,,1,,2,2.0,0,0,,8,80436,,,,US-40  W COLFAX AVE,1-25 SB OFF RAMP,3.0,,2,2.0,1,1.0,0.0,0.0,2015,,
,99,99,0,0,0,430,41,,22,5,2,1,4.0,12,,99,99,2,38.84708889,3,-104.74799999999999,6,0.0,42,10,0,2,42,,,0,3.0,0.0,3,,0.0,0000000,4.0,0.0,2.0,,1,,6,2.0,0,0,,8,80437,,,,GALLEY RD,MURRAY BLVD,2.0,,2,2.0,2,2.0,0.0,0.0,2015,,
,0,59,0,0,0,430,41,,24,7,1,1,3.0,33,,1,11,0,38.83350278,3,-104.814,0,0.0,50,10,1,0,50,,,0,2.0,0.0,2,,0.0,0000000,4.0,0.0,1.0,,4,,6,2.0,0,0,,8,80438,,,,E PIKES PEAK AVE,,1.0,,1,1.0,2,2.0,0.0,0.0,2015,,
,13,46,0,0,0,1550,69,,30,6,0,1,3.0,33,,88,88,13,40.45527778,1,-105.07700000000001,0,3374.0,42,10,1,13,42,,,0,1.0,0.0,1,,0.0,0000000,1.0,0.0,1.0,,4,,2,2.0,0,0,,8,80439,,,,US-287  N GARFIELD AVE,,1.0,,1,1.0,1,1.0,0.0,0.0,2015,,
,16,52,0,0,0,1700,85,,19,5,0,1,3.0,12,,17,13,16,38.46001111,1,-107.866,2,1277.0,48,3,1,16,49,,,0,7.0,0.0,7,,0.0,0000000,1.0,0.0,2.0,,1,,2,2.0,0,0,,8,80440,,,,US-550  S TOWNSEND AVE,E OAK GROVE RD,2.0,,4,4.0,1,1.0,0.0,0.0,2015,,
,99,99,0,0,0,230,1,,18,2,0,1,3.0,12,,99,99,11,39.98674167,1,-104.792,1,0.0,3,5,1,99,99,,,0,2.0,0.0,2,,0.0,0000000,4.0,0.0,3.0,,1,,6,2.0,0,0,,8,80441,,,,E BRIDGE ST,27TH AVE,3.0,,2,2.0,1,1.0,0.0,0.0,2015,,
,99,99,0,0,0,430,41,,20,7,0,1,3.0,33,,99,99,22,38.92441667,3,-104.76,0,0.0,14,6,1,99,99,,,0,1.0,0.0,1,,0.0,0000000,4.0,0.0,1.0,,4,,6,2.0,0,0,,8,80442,,,,DUBLIN BLVD,,1.0,,1,1.0,1,1.0,0.0,0.0,2015,,
,1,57,14,0,0,430,41,,25,7,1,1,7.0,33,,88,88,1,38.89854167,3,-104.762,0,0.0,50,7,0,1,54,,,1,1.0,1.0,1,,2.0,0000000,4.0,0.0,1.0,,4,,6,2.0,0,0,,8,80443,,,,EL CAMINO DR,,1.0,,1,3.0,1,1.0,0.0,0.0,2015,,
,22,57,0,0,0,220,117,,31,2,0,1,7.0,8,,88,88,22,39.491975,3,-106.04899999999999,0,0.0,57,8,0,22,57,,,1,1.0,1.0,1,,0.0,0000000,4.0,0.0,1.0,,1,,6,2.0,0,0,,8,80444,,,,AIRPORT RD,,1.0,,1,1.0,1,1.0,0.0,0.0,2015,,
,99,99,0,0,0,430,41,,4,6,1,1,3.0,12,,99,99,17,38.78935,1,-104.822,6,456.0,7,9,1,99,99,,,0,2.0,0.0,2,,0.0,0000000,1.0,0.0,2.0,,1,,3,2.0,0,0,,8,80445,,,,SR-115,E CHEYENNE BLVD,2.0,,2,2.0,1,1.0,0.0,0.0,2015,,
,99,99,0,0,0,430,41,,6,1,0,1,4.0,8,,88,88,19,38.83919444,3,-104.81299999999999,0,0.0,44,9,0,99,99,,,1,1.0,1.0,1,,0.0,0000000,4.0,0.0,3.0,,1,,6,2.0,0,0,,8,80446,,,,E BOULDER ST,N EL PASO ST,2.0,,1,1.0,1,1.0,0.0,0.0,2015,,
,99,99,0,0,0,430,41,,12,7,1,1,3.0,12,,99,99,15,38.84905,1,-104.77600000000001,6,0.0,56,9,1,99,99,,,0,3.0,0.0,3,,0.0,0000000,4.0,0.0,8.0,,1,,6,2.0,0,0,,8,80447,,,,N CIRCLE DR,E UINTAH ST,1.0,,2,2.0,1,1.0,0.0,0.0,2015,,
,99,99,0,0,0,0,69,,1,1,1,1,5.0,1,,88,88,1,40.37801389,2,-104.958,0,0.0,7,11,0,99,99,,,0,1.0,0.0,1,,0.0,0000000,2.0,0.0,1.0,,5,,4,1.0,0,0,,8,80448,,,,CR-18,,1.0,,1,1.0,1,1.0,0.0,0.0,2015,,
,99,99,0,0,0,0,37,,1,1,0,1,1.0,1,,88,88,10,39.66366667,1,-106.821,0,1471.0,18,11,1,99,99,,,0,1.0,0.0,1,,0.0,0000000,1.0,0.0,1.0,,4,,1,1.0,0,0,,8,80449,,,,I-70,,1.0,,1,1.0,1,1.0,0.0,0.0,2015,,
,99,99,0,0,0,1435,59,,2,2,1,1,2.0,52,,99,99,1,39.72553889,3,-105.057,0,2822.0,3,11,1,1,30,,,0,3.0,0.0,3,,0.0,0000000,1.0,0.0,1.0,,4,,2,2.0,0,0,,8,80450,,,,US-6   W 6TH AVE,,1.0,,1,1.0,1,1.0,0.0,0.0,2015,,
,99,99,0,0,0,0,9,,3,3,0,1,3.0,12,,99,99,18,37.42733333,2,-102.617,1,320.0,39,11,1,99,99,,,0,4.0,0.0,4,,0.0,0000000,1.0,0.0,3.0,,1,,2,1.0,0,0,,8,80451,,,,US-287,CR-GG,2.0,,2,2.0,1,1.0,0.0,0.0,2015,,
,99,99,0,0,0,0,41,,6,6,1,1,4.0,12,,99,99,6,38.83832222,4,-104.387,6,171.0,20,11,0,99,99,,,0,3.0,0.0,3,,0.0,0000000,1.0,0.0,2.0,,1,,3,1.0,0,0,,8,80452,,,,SR-94,CR-ELLICOTT HWY,2.0,,2,2.0,1,1.0,0.0,0.0,2015,,
,99,99,0,0,0,600,31,,6,6,1,1,1.0,12,,99,99,23,39.77967778,3,-104.978,1,2746.0,30,11,1,99,99,,,0,4.0,0.0,4,,0.0,0000000,1.0,1.0,18.0,,1,,1,2.0,0,0,,8,80453,,,,I-70,,1.0,,2,2.0,1,1.0,0.0,0.0,2015,,
,0,13,0,0,0,1435,59,,8,1,0,1,3.0,33,,99,99,0,39.70045556,3,-105.11,0,35.0,6,11,1,0,7,,,0,4.0,0.0,4,,0.0,0000000,1.0,0.0,3.0,,4,,3,2.0,0,0,,8,80455,,,,SR-391  S KIPLING PKWY,W KENTUCKY DR,2.0,,1,1.0,1,1.0,0.0,0.0,2015,,
,99,99,0,0,0,0,69,,8,1,1,1,3.0,12,,88,88,9,40.61979167,1,-105.081,2,3489.0,44,11,1,99,99,,,0,2.0,0.0,2,,0.0,0000000,1.0,0.0,1.0,,1,,2,2.0,0,0,,8,80456,,,,US-287,,1.0,,2,2.0,1,1.0,0.0,0.0,2015,,
,99,99,0,0,0,230,1,,9,2,0,1,2.0,9,,99,99,20,39.97762222,2,-104.82700000000001,0,2345.0,7,11,1,99,99,,,1,1.0,1.0,1,,0.0,0000000,1.0,0.0,1.0,,1,,7,2.0,0,0,,8,80457,,,,US-85 FRONTAGE  S KUNER RD,,1.0,,1,1.0,1,1.0,0.0,0.0,2015,,
,99,99,0,0,0,0,41,,10,3,1,1,4.0,59,,88,88,21,38.8385,2,-104.51700000000001,0,101.0,5,11,0,99,99,,,0,1.0,0.0,1,,0.0,0000000,1.0,0.0,3.0,,4,,3,1.0,0,0,,8,80458,,,,SR-94,CR-SLOCUM RD,3.0,,1,1.0,1,1.0,0.0,0.0,2015,,
